vacancy_id,name,area,salary_from,salary_to,salary_currency,experience,schedule,employment,description,key_skills,employer_name,published_at,url
126821828,Team Lead .NET,Астана,,,,От 3 до 6 лет,Удаленная работа,Полная занятость,"<p><strong>Обязанности</strong></p> <ul> <li> <p>Руководство командой backend-разработчиков: планирование, приоритезация, контроль выполнения задач.</p> </li> <li> <p>Развитие и мотивация команды: постановка целей, обратная связь, наставничество.</p> </li> <li> <p>Поддержание высокого уровня качества кода.</p> </li> <li> <p>Координация работы с командами.</p> </li> <li> <p>Анализ и оптимизация процессов разработки, внедрение улучшений.</p> </li> <li> <p>Участие в проектировании архитектуры, интеграции внешних API и развитии внутренних сервисов.</p> </li> <li> <p>Контроль сроков и обеспечение прозрачной отчётности по прогрессу команды.</p> </li> </ul> <p><strong>Требования</strong></p> <ul> <li> <p>Опыт коммерческой разработки на C# / .NET не менее 4–5 лет.</p> </li> <li> <p>Опыт управления командой разработчиков от 3 лет.</p> </li> <li> <p>Уверенные знания микросервисной архитектуры и REST API.</p> </li> <li> <p>Опыт работы с PostgreSQL, Redis, RabbitMQ, Docker, Git.</p> </li> <li> <p>Понимание CI/CD и принципов построения эффективных процессов.</p> </li> <li> <p>Сильные коммуникативные навыки, ответственность, умение принимать решения.</p> </li> <li> <p>Навык давать конструктивную обратную связь и помогать команде расти.</p> </li> </ul> <p>Стек</p> <ul> <li> <p>C#, .NET 5+, Java</p> </li> <li> <p>PostgreSQL, RabbitMQ, Redis, Apache Kafka</p> </li> <li> <p>nginx, REST, WebSockets, RestAPI</p> </li> <li> <p>Docker, Git, Scrum / Agile</p> </li> <li> <p>GraphHopper, OSM, VectorTiles</p> </li> <li> <p>lua, xml, python <em>(ориентироваться в Freeswitch желательно)</em></p> </li> </ul> <p> </p>","C#, .NET 5+, PostgreSQL, RabbitMQ, Redis, Docker",Апару,2025-11-20T21:19:21+0300,https://hh.ru/vacancy/126821828
127879915,Специалист по тестированию на проникновение,Алматы,,,,От 3 до 6 лет,Полный день,Полная занятость,"<strong>Обязанности:</strong> <ul> <li> <p>Проведение внутренних и внешних пентестов приложений, API, инфраструктуры, сетей и облачных сред;</p> </li> <li> <p>Проведение анализа исходного кода (white-box / SAST) на предмет уязвимостей, логических ошибок и небезопасных конструкций;</p> </li> <li> <p>Использование и настройка инструментов сканирования уязвимостей (Qualys, Nessus, OpenVAS);</p> </li> <li> <p>Взаимодействие с разработчиками, DevOps, Blue Team для устранения выявленных проблем;</p> </li> <li> <p>Участие в построении процесса безопасной разработки ПО (SecSDLC);</p> </li> <li> <p>Мониторинг актуальных угроз информационной безопасности;</p> </li> <li> <p>Разработка отчетных материалов о проведенных работах.</p> </li> </ul> <strong>Требования:</strong> <ul> <li> <p>Опыт работы более 3-х лет;</p> </li> <li> <p>Отличное знание Linux и Windows ОС в контексте эксплуатации, привилегий;</p> </li> <li> <p>Уверенные знания сетевых протоколов (TCP/IP, HTTP/S, DNS, LDAP, SMB и др.).</p> </li> <li> <p>Базовые знания облачных платформ (AWS / Azure / GCP /) и их уязвимостей.</p> </li> <li> <p>Опыт работы с системами сканирования уязвимостей и анализа кода</p> </li> <li> <p>Опыт в практическом применении руководств OWASP, MITRE ATT@CK, D3FEND</p> </li> <li> <p>Опыт тестирования сетевой безопасности;</p> </li> <li> <p>Навыки работы с инструментами: Burp Suite, ZAP, Nmap, Metasploit, Nessus/OpenVAS, Hydra, sqlmap, Impacket, BloodHound, CrackMapExec.</p> </li> <li> <p>Знание хотя бы одного скриптового языка (bash, python, либо аналогичного);</p> </li> <li> <p>Понимание принципов безопасной разработки;</p> </li> <li> <p>Опыт проведения расследований инцидентов в рамках своей компетенции;</p> </li> <li> <p>Опыт пентестов Web / API / мобильных приложений (OWASP Top-10, API Top-10, Mobile Top-10);</p> </li> <li> <p>Понимание CI/CD и DevSecOps-практик, интеграции проверок в pipeline;</p> </li> <li>Опыт работы с Atlassian Jira, Confluence.</li> </ul> <strong>Условия:</strong> <ul> <li>Работу в крупном финансовом холдинге, зарекомендовавшем себя как надежный работодатель;</li> <li>Команду, которая ценит инициативу, открытость и ответственность;</li> <li>Неограниченные возможности профессионального роста;</li> <li>Стабильную заработную плату и годовые бонусы.</li> <li>ДМС/1Fit после испытательного срока;</li> <li>График работы: 5/2 9:00-18:00.</li> <li>Отпуск 28 дней, 8 days off.</li> </ul>",,МФО SOLVA (ТОО Talgau Brokerage),2025-11-19T15:18:48+0300,https://hh.ru/vacancy/127879915
127962071,IOS-разработчик,Астана,800000.0,1000000.0,KZT,От 3 до 6 лет,Полный день,Полная занятость,"<strong>Обязанности:</strong> <ul> <li> <p>Разработка функциональности iOS-приложения на Swift (UIKit / SwiftUI).</p> </li> <li> <p>Интеграция картографических SDK.</p> </li> <li> <p>Подключение и настройка банковских платежных шлюзов.</p> </li> <li> <p>Взаимодействие с backend API (REST/GraphQL).</p> </li> <li> <p>Реализация интерфейсов по макетам, работа с навигацией приложения.</p> </li> <li> <p>Оптимизация производительности, отладка и профилирование.</p> </li> <li> <p>Участие в сборках и публикациях через TestFlight и App Store.</p> </li> <li> <p>Участие в код-ревью.</p> </li> <li> <p>Архитектурные решения, менторство Middle-разработчиков (Senior).</p> </li> </ul> <strong>Требования:</strong> <ul> <li> <p>3-6+ лет коммерческого опыта (Senior).</p> </li> <li> <p>Глубокое знание Swift, архитектуры iOS и многопоточности.</p> </li> <li> <p>Опыт интеграции банковских платежных систем.</p> </li> <li> <p>Отличное понимание безопасности: Keychain, сертификаты, профили.</p> </li> <li> <p>Опыт проектирования архитектуры и сложных модулей.</p> </li> <li> <p>Публикация приложений в App Store (полный цикл).</p> </li> <li> <p>Опыт CI/CD</p> </li> <li> <p>2-3+ года коммерческой разработки под iOS (Middle).</p> </li> <li> <p>Отличное владение Swift, знание UIKit/SwiftUI.</p> </li> <li> <p>Опыт интеграции картографических SDK.</p> </li> <li> <p>Опыт работы с REST API.</p> </li> <li> <p>Знание MVVM и понимание принципов модульности.</p> </li> <li> <p>Умение работать с Git.</p> </li> </ul> <strong>Условия:</strong> <ul> <li> <p>Участие в разработке современного мобильного продукта.</p> </li> <li> <p>Сильную и дружную команду.</p> </li> <li> <p>Возможность влиять на архитектуру и технологические решения.</p> </li> <li> <p>Конкурентную зарплату (обсуждается индивидуально).</p> </li> <li> <p>Cовременный офис.</p> </li> </ul>","iOS, Swift, Objective-C, REST",SANDYBAY,2025-11-21T18:05:31+0300,https://hh.ru/vacancy/127962071
127779619,Chief technical officer (CTO) AI Platform,Алматы,,,,От 3 до 6 лет,Удаленная работа,Полная занятость,"<p><strong>Обязанности</strong></p> <p>Формирование стратегии развития AI-платформы банка;</p> <p>Проектирование архитектуры AI-платформы (GenAI, мультиагентные системы, RAG/KAG);</p> <p>Определение и планирование инфраструктуры AI-платформы (GPU, on-premise/cloud solutions);</p> <p>Проектирование интеграций AI-решений с продуктами и каналами коммуникаций (мобильное приложение, телеграм,</p> <p>КЦ);</p> <p>Выбор и внедрение технологий LLM, STT/TTS, CV, чат-ботов, голосовых ассистентов, речевой аналитики;</p> <p>Построение мультиагентной структуры и бесшовного подключения тулов через MCP/A2A;</p> <p>Проектирование и внедрение пайплайнов обучения, fine-tuning и эксплуатации моделей;</p> <p>Обеспечение масштабируемости, отказоустойчивости и соответствия GDPR/локальным требованиям;</p> <p>Поиск технологий, проведение R&amp;D и согласование архитектурных решений на комитетах;</p> <p>Балансировка технологических решений с бизнес-целями и эффектами;</p> <p><strong>Требования</strong></p> <p>3+ лет опыта в роли AI/IT архитектора или технического лида Data Science;</p> <p>Опыт проектирования AI-платформ и интеграции LLM/GenAI в продукты;</p> <p>Знания RAG, векторных БД (FAISS, Qdrant, Milvus), LLM-фреймворков (LangChain, Langraph, OpenAI API, LlamaIndex,</p> <p>Hugging Face, n8n);</p> <p>Навыки работы с Python (pandas, matplotlib, numpy, pytorch, scikit-learn, xgboost, lightgbm, catboost), API-интеграциями,</p> <p>контейнерами (Docker/Kubernetes);</p> <p>Понимание принципов STT/TTS, CV/OCR и практический опыт их применения в продуктах;</p> <p>Опыт построения масштабируемых и отказоустойчивых систем (cloud/on-prem/hybrid);</p> <p>Знания в области безопасности и приватности (GDPR, Data Privacy, threat-modeling);</p> <p>Сильные коммуникативные навыки: умение работать с бизнес-заказчиками и обосновывать решения;</p> <p><strong>Условия:</strong></p> <p>Работа в сильной и сплоченной технической команде;</p> <p>Фокус на ценностях для пользователя и принятие решений на основе данных;</p> <p>Свобода действий и возможность влиять на развитие бизнеса;</p> <p>Гибридный или удаленный формат работы на выбор;</p> <p>Официальное трудоустройство по ТК КЗ;</p> <p>Возможность развивать личный бренд на конференциях, митапах и внутренних</p> <p>событиях.</p> <ul> </ul>",,Исламский банк Заман Банк,2025-11-17T13:00:03+0300,https://hh.ru/vacancy/127779619
128115864,Помощник системного администратора,Алматы,,,,От 1 года до 3 лет,Полный день,Полная занятость,"<strong>Обязанности:</strong> <p>​​​​​​​- Техническая поддержка пользователей (1-я линия): приём, регистрация и решение инцидентов.</p> <div> <p>- Диагностика и устранение неисправностей рабочего места (ПО, ОС Windows, офисная техника).</p> <p>- Эскалация сложных инцидентов специалистам 2-й и 3-й линии поддержки.</p> <p>- Ведение и актуализация внутренней технической документации и инструкций.</p> <p>- Участие в тестировании обновлений и новых ИТ-решений.</p> <p>- Координация со смежными специалистами для оперативного решения проблем.</p> </div> <strong>Требования:</strong> <p>​​​​​​​​​​​​​​- Опыт работы с IT инфраструктурой от 2 лет;</p> <div> <p>- Знание системного анализа и администрирования;</p> <p>- Умение работать с сетевым оборудованием и серверами;</p> <p>- Ответственность и внимательность к деталям;</p> <p>- Готовность к решению нестандартных задач;</p> <p>- Работа с Linux будет плюсом;</p> <p>- Английский - А1.</p> </div> <strong>Условия:</strong> <ul> <li>Заработная плата без задержек;</li> <li>Комфортный, уютный офис в центре города;</li> <li>Сплочённый коллектив с дружной атмосферой.</li> </ul>",,Neocode,2025-12-03T08:10:05+0300,https://hh.ru/vacancy/128115864
127963292,Team Lead,Алматы,,,,От 3 до 6 лет,Удаленная работа,Полная занятость,"<p>Мы — команда экспертов в сфере телеком-аналитики и мобильной безопасности.<br />Наш фокус — выявление уязвимостей в цепочке доставки SMS, мониторинг и блокировка нелегального трафика.<br />Наши решения помогают мобильным операторам по всему миру:</p> <ul> <li>снижать расходы,</li> <li>повышать качество сервиса,</li> <li>обеспечивать безопасность пользователей.</li> </ul> <p>Сейчас мы усиливаем техническое направление и ищем сильного <strong>Team Lead с опытом разработки и автоматизаций.</strong></p> <p>1. Управление командой и процессами</p> <p>-Проведение ежедневных и еженедельных митов.</p> <p>-Планирование дня и приоритизация задач для команды.</p> <p>-Распределение задач, сервисов и направлений между разработчиками.</p> <p>-Контроль выполнения задач, проверка прогресса и качества результата.</p> <p>-Оценка нагрузки, состояния и настроения команды; поддержка мотивации.</p> <p>-Индивидуальная коммуникация с разработчиками при необходимости.</p> <p>-Помощь в устранении блокеров, технических и организационных проблем.</p> <p>-Обеспечение вовлечённости и командного духа.</p> <p>2. Контроль и работа с аналитикой</p> <p>-Контроль и анализ статистики, метрик, таблиц и аналитических данных.</p> <p>-Проверка и корректность заполнения таблиц (учёт задач, прогресс и т.п.).</p> <p>-Мониторинг сервисов и инфраструктуры (Grafana, Keitaro и др.).</p> <p>-Анализ эффективности текущих процессов, связок, подходов.</p> <p>3. Техническая экспертиза и поддержка</p> <p>-Помощь команде в решении технических задач.</p> <p>-Проверка, тестирование и ревью софтов, скриптов, автоматизаций.</p> <p>-Работа с разработчиками: постановка задач, доработка, переработка и улучшение софтов.</p> <p>-Сборка или первичная подготовка автоматизаций для дальнейшей передачи разработчикам.</p> <p>-Тестирование проксей и отдельных технических сервисов.</p> <p>-Администрирование серверов/ВДС.</p> <p>4. Поиск новых возможностей и решений</p> <p>-Поиск новых сервисов, подходов, связок и рабочих направлений.</p> <p>-Проведение ручного тестирования сервисов и приложений (для реверса или обходов).</p> <p>-Поиск решений по капчам (включая те, которых нет в паблике).</p> <p>-Разработка собственных функций по обходу капч и внедрение в софты.</p> <p>-Исследование и внедрение методов машинного зрения (для решения китайских и сложных капч).</p> <p>-Плотная работа с L3 для поиска проходных приложений и сайтов.</p> <p>5. Работа с отпечатками и рекламными кампаниями</p> <p>-Сбор отпечатков и обновление базы.</p> <p>-Настройка и корректировка рекламных кампаний, если требуется.</p> <p>-Поддержка и адаптация сайта под работу с отпечатками.</p> <p>6. Гибкая адаптация под задачи дня</p> <p>-Быстрое переключение между задачами в условиях динамичного рабочего дня.</p> <p>-Корректировка планов в зависимости от текущей ситуации и приоритетов.</p> <p><br /><strong>Требования</strong></p> <ul> <li>Техническая экспертиза</li> <li>Уверенный опыт работы с BAS / Zennoposter.</li> <li>Опыт работы с антидетект-браузерами.</li> <li>Понимание работы прокси, серверов, VDS.</li> <li>Опыт администрирования Linux-окружений.</li> <li>Основы Python — умение читать и дорабатывать код.</li> <li>Понимание логики автоматизаций, интеграций, обходов защит.</li> <li>Менеджмент</li> <li>Опыт управления командой разработчиков / автоматизаторов.</li> <li>Сильные навыки планирования, приоритизации, анализа нагрузки.</li> <li>Опыт ведения метрик и аналитики.</li> <li>Умение поддерживать команду и держать высокое качество результата.</li> </ul> <p><strong>Условия</strong></p> <ul> <li>Время работы: 9:00–18:00 (таймзона +3).</li> <li>Формат- удалённо.</li> </ul>",,Stetska Consulting,2025-11-21T20:26:06+0300,https://hh.ru/vacancy/127963292
127743570,Fullstack Developer.,Алматы,600000.0,1500000.0,KZT,От 3 до 6 лет,Удаленная работа,Частичная занятость,"<p><strong>Обязанности:</strong></p> <p>О проекте:<br />Dvjob.kz — это ведущая казахстанская платформа для поиска работы и подбора персонала. Наш продукт ежедневно помогает тысячам людей и компаний находить друг друга. Мы находимся на стадии активного роста и масштабирования, и сейчас перед нами стоят амбициозные задачи по развитию функционала, оптимизации производительности и улучшению пользовательского опыта. Мы ищем лидера, который возглавит нашу техническую команду и поможет вывести платформу на новый уровень.<br />Чем предстоит заниматься:<br />Техлидство и разработка: Руководить командой разработки (бэкенд и фронтенд), принимать ключевые архитектурные решения, самому участвовать в написании сложного и критически важного кода.<br />Развитие продукта: Участвовать в планировании и оценке задач, декомпозировать крупные фичи вместе с продукт-менеджером.<br />Контроль и качество: Обеспечивать высокое качество кода через проведение код-ревью, внедрение и поддержку лучших практик (CI/CD, тестирование).<br />Ответственность за платформу: Гарантировать стабильность, производительность и безопасность всего сервиса Dvjob.kz.<br />Развитие команды: Наставлять и менторить разработчиков, способствовать их профессиональному росту, участвовать в подборе новых членов команды.<br />Технический долг: Инициировать и проводить работы по рефакторингу и оптимизации существующей кодовой базы.<br />Наш стек технологий:<br />Backend: Laravel, PHP 8+, PostgresSQL, Redis, Elasticsearch<br />Frontend: Vue.js 3 (Composition API), Pinia, Vue Router, BootStrap)<br />Инфраструктура: Docker, GitLab CI/CD, Nginx, Linux<br />Мы ищем кандидата, который:<br />Имеет опыт от 5+ лет в коммерческой разработке на PHP и Laravel.<br />Отлично знает и применяет Vue.js 2/3 (опыт с Composition API будет большим плюсом).<br />Имеет реальный опыт руководства командой разработки от 1+ года или был ведущим разработчиком, готовым расти до лида.<br />Глубоко понимает принципы ООП, SOLID, паттерны проектирования и может аргументировать их применение.<br />Имеет сильный опыт работы с реляционными базами данных (оптимизация запросов, индексы).<br />Понимает всю жизненный цикл приложения: от разработки до тестирования, деплоя и мониторинга.<br />Обладает ответственностью и проактивной позицией. Вы не просто выполняете задачи, а думаете о том, как сделать продукт лучше.<br />Имеет хорошие коммуникативные навыки, способен ясно доносить свои мысли как до команды, так и до нетехнических специалистов.<br />Будет огромным плюсом:<br />Опыт работы с высоконагруженными системами.<br />Знание и опыт применения методов повышения производительности (кэширование, асинхронные очереди).<br />Опыт настройки и поддержки CI/CD процессов.<br />Знакомство с микросервисной архитектурой.<br />Что мы предлагаем:<br />Реальная impact-роль: Ваши решения и работа будут напрямую влиять на развитие ключевого продукта на рынке Казахстана.<br />Интересные задачи: Масштабирование, оптимизация, разработка нового функционала — скучно не будет! Обещаю)<br />Команда профессионалов: Вы будете работать с сильными и мотивированными коллегами, у которых можно многому научиться.<br />Стабильность и рост: Конкурентная &quot;белая&quot; заработная плата, официальное трудоустройство, корпоративный ДМС.<br />гибкий график</p> <p> </p>",,Dolce Vita (Долче Вита),2025-11-15T15:17:58+0300,https://hh.ru/vacancy/127743570
121671001,Database Administrator,Алматы,,,,От 3 до 6 лет,Полный день,Полная занятость,"<p><strong>Задачи:</strong></p> <ul> <li> <p>Администрирование и эксплуатация СУБД: Microsoft SQL Server (2016–2022), PostgreSQL (12–17), MySQL / Percona Server (5.7–8.0);</p> </li> <li> <p>Настройка резервного копирования и восстановления (в т.ч. PITR, snapshot) с использованием pgBackRest, pg_dump, mysqldump, mysqlbinlog, SQL Server Agent;</p> </li> <li> <p>Настройка отказоустойчивости и репликации: Always On AG, log shipping (MSSQL), Physical/Logical replication (PostgreSQL), GTID / semi-sync replication (MySQL);</p> </li> <li> <p>Написание и поддержка скриптов автоматизации на Bash и Python;</p> </li> <li> <p>Работа с языками запросов T-SQL и PL/pgSQL: хранимые процедуры, CTE, оконные функции, условия, курсоры, исключения;</p> </li> <li> <p>Анализ и оптимизация SQL-запросов с использованием EXPLAIN, EXPLAIN ANALYZE, профилирования и индексации;</p> </li> <li> <p>Участие в CI/CD: проверка миграций, schema diff, rollback-процедуры;</p> </li> <li> <p>Сопровождение мониторинга и алертинга БД-систем: интеграция с Prometheus, Zabbix, Grafana, написание exporters;</p> </li> <li> <p>Поддержка документации и ведение changelog по инфраструктуре БД.</p> </li> </ul> <p> </p> <p><strong>Мы ожидаем от кандидата:</strong></p> <ul> <li>Уверенное знание SQL Server, MySQL, PostgreSQL на уровне администратора;</li> <li>Опыт настройки репликации, бэкапов, восстановления, failover;</li> <li>Понимание архитектуры OLTP и OLAP-систем, ACID, CAP;</li> <li>Опыт оптимизации медленных запросов;</li> <li>Навыки написания скриптов на Bash и Python;</li> <li>Опыт с языками T-SQL и PL/pgSQL;</li> <li>Умение читать планы выполнения запросов и устранять узкие места;</li> <li>Опыт работы в командах разработки/DevOps;</li> <li>Опыт сопровождения высоконагруженных проектов; </li> <li>Умение документировать и систематизировать процессы. </li> </ul> <p> </p> <p><strong>Будет плюсом:</strong></p> <ul> <li>Работа с MongoDB, ClickHouse, Oracle;</li> <li>Опыт эксплуатации Redis (в т.ч. Sentinel, Cluster);</li> <li>Навыки контейнеризации (Docker, docker-compose);</li> <li>Знание Linux-серверов (systemd, сеть, безопасность);</li> <li>Знание принципов работы мониторинга на базе Prometheus, Grafana, Zabbix;</li> <li>Навыки настройки экспортёров, создания кастомных метрик.</li> </ul> <p> </p> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>Профессиональный коллектив;</li> <li>Возможность работать над проектами, приносящими пользу для тысяч людей;</li> <li>Неограниченный рост;</li> <li>Скидки на фитнес, обучение английскому языку, подарки на праздники и дни рождения;</li> <li>Бонусы и уникальные предложения от компаний холдинга;</li> <li>Спонсирование профессионального обучения;</li> <li>Насыщенная корпоративная жизнь с выездами на природу, праздничными мероприятиями в офисе, играми и розыгрышами подарков.</li> </ul>","Работа с базами данных, MySQL, SQL, Clickhouse, NoSQL, ORACLE, PostgreSQL",Freedom Holding Operations,2025-11-10T07:57:55+0300,https://hh.ru/vacancy/121671001
127976990,Программист 1С,Алматы,,,,От 3 до 6 лет,Полный день,Полная занятость,"<p><strong>Мы ищем профессионала, готового улучшить наш продукт!</strong></p> <p><strong>Обязанности:</strong></p> <ol> <li>Разработка заказных решений на платформах 1С;</li> <li>Обновление и сопровождение типовых и доработанных конфигураций;</li> <li>Разработка новых отчетов, модулей и конфигураций 1С;</li> <li>Доработка модулей существующих конфигураций 1С;</li> <li>Разработка новых интерфейсов, визуализация данных, построение графиков;</li> <li>Работа над интеграциями с другими системами;</li> <li>Разработка новых продуктов с нуля;</li> </ol> <p> </p> <strong>Требования:</strong> <ol> <li>Опыт в программировании на 1С:Предприятие 8.3 от 3 лет;</li> <li>Знание системы стандартов и методик разработки конфигурации на платформе 1С;</li> <li>Наличие сертификата 1С: Специалист;</li> <li>Отличное знание встроенного языка и технологической платформы 1С: Предприятие 8.3;</li> <li>Опыт участия во внедрении на платформе 1С: Предприятие8 (CRM, ERP , БУХ, ЗУП, Документооборот);</li> <li>Опыт работы с БСП, СКД, механизмом расширенной конфигурации;</li> <li>Тестирование и оптимизация кода:</li> <li>Знание интеграционных возможностей платформы.</li> </ol> <p>Было бы преимуществом работа с: Опыт внедрения WMS и TMS; http-сервисами; разработка мобильных приложений: работа с конвертацией и миграцией данных.</p> <p> </p> <p> </p>","1С: Предприятие 8, 1C: Документооборот, ERP-системы на базе 1С",Atasu Logistics,2025-11-24T07:38:14+0300,https://hh.ru/vacancy/127976990
127790992,Разработчик Angular,Астана,1000000.0,1100000.0,KZT,От 3 до 6 лет,Удаленная работа,Полная занятость,"<ul> </ul> <strong>Требования:</strong> <p>• Уверенное владение Angular (версии 10+) и TypeScript.<br />• Опыт работы в монорепозиториях (Nx, Lerna или аналогичные инструменты).<br />• Глубокие знания RxJS и принципов реактивного программирования.<br />• Опыт разработки в микросервисной архитектуре и понимание межсервисных взаимодействий.<br />• Опыт интеграции с backend&#39;ом через REST и gRPC (protobuf).<br />• Работа с PostgreSQL и понимание реляционной модели данных.<br />• Базовое понимание NoSQL и практический опыт с Apache Cassandra.<br />• Опыт построения CI/CD-процессов и работы с Docker.<br />• Знание принципов чистого кода и архитектурных паттернов (SOLID, KISS, DRY).<br />• Умение писать тесты (unit/e2e) с Jest, Karma или Jasmine.</p> <strong>Условия:</strong> <ul> <li>удаленный формат</li> <li>Fintech проект</li> </ul>","TypeScript, Angular, PostgreSQL, SQL",Bright Technologies,2025-11-17T15:19:57+0300,https://hh.ru/vacancy/127790992
126896695,Аналитик senior 1С,Астана,,,,Нет опыта,Полный день,Полная занятость,"<strong>Обязанности:</strong> <ul> <li>Изучение и описание бизнес-процессов при внедрении нового функционала и систем</li> <li>Моделирование и тестирование решений в базах данных, подготовка технической документации</li> <li>Подготовка технических заданий для разработчиков, а также корректировка требований в процессе реализации</li> <li>Подготовка инструкций и обучение персонала</li> <li>Анализ и решение заявок пользователей 1С, руководствование проектами внедрения</li> <li>Контроль сроков реализации проектов и проверка результатов внедрения.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее или специальное образование в области 1С</li> <li>Опыт внедрения ПО «1C:ERP», «КУФИБ», «Альфа-Авто»</li> <li>Опыт составления технических заданий, тестирования и внедрения функционала</li> <li>Знание бизнес-процессов и опыт их автоматизации с использованием продуктов 1С</li> <li>Наличие сертификатов «1С:Специалист», «1С:Специалист-Консультант» или «1С:Профессионал» будет преимуществом.</li> </ul> <strong>Условия:</strong> <ul> <li>График 5/2 с 09:00 до 18:00, обеденный перерыв с 13:00 до 14:00</li> <li>Отпуск 24 календарных дня</li> <li>Работа в компании крупнейшего автопроизводителя страны, официального дистрибьютора и дилера брендов Kia, Chevrolet, JAC, JETOUR, Hongqi и Škoda. Вы станете частью команды, насчитывающей более 5000 профессионалов, которые вместе создают будущее автомобильного рынка</li> <li>Карта лояльности со скидками в лучших медицинских учреждениях, фитнес-центрах, стоматологиях и других местах для заботы о здоровье</li> <li>Материальная помощь по памятным событиям</li> <li>Доступ к корпоративной библиотеке и обучению</li> <li>Активная и насыщенная корпоративная жизнь.</li> </ul>",,Группа компаний Аллюр (Allur),2025-11-23T08:59:29+0300,https://hh.ru/vacancy/126896695
128357049,Системный администратор,Актау,,,,От 1 года до 3 лет,Полный день,Полная занятость,"<h2> </h2> <p><strong>Обязанности:</strong></p> <ul> <li><strong>Поддержка рабочих мест</strong>: Настройка и сопровождение компьютерной и оргтехники, установка и обслуживание ПО, подготовка и организация рабочих мест, мониторинг состояния инфраструктуры.</li> <li><strong>Мобильная и печатная техника</strong>: Настройка устройств на базе iOS, Android, Windows, проведение регулярного обслуживания и профилактики, организация замены и утилизации техники.</li> <li><strong>Информационная безопасность</strong>: Обеспечение антивирусной защиты и соблюдение корпоративных стандартов безопасности.</li> <li><strong>Работа с POS-терминалами</strong>: Регистрация, установка, диагностика и замена терминалов, подключение к кассовым узлам, обучение персонала и ведение документации.</li> <li><strong>Склад и учет</strong>: Ведение учета оборудования и SIM-карт в CMDB, организация склада, проведение инвентаризации.</li> <li><strong>Техническое сопровождение ИС B-Business</strong>: Установка и настройка клиентской части ПО, поддержка пользователей без доступа к конфиденциальной информации.</li> <li><strong>Технологические процессы</strong>: Проведение резервного копирования, обновление систем и внесение изменений в рамках поддержки пользователей.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт работы с компьютерной техникой и ПО.</li> <li>Знание ОС Windows, iOS, Android.</li> <li>Навыки работы с POS-терминалами и оргтехникой.</li> <li>Знание принципов информационной безопасности и резервного копирования.</li> <li>Способность к обучению и документации рабочих процессов.</li> </ul> <p><strong>Условия работы:</strong></p> <ul> <li>Подробности обсуждаются на собеседовании.</li> </ul>",,BInTech,2025-12-03T08:03:03+0300,https://hh.ru/vacancy/128357049
128427132,Manual QA-тестировщик / Тестировщик ПО,Алматы,300000.0,700000.0,KZT,От 1 года до 3 лет,Удаленная работа,Полная занятость,"<p>Наша компания в сфере RPA и ИИ. Продуктом пользуются тысячи активных пользователей ежедневно. В связи с расширением команды открыта вакансия на позицию QA-тестировщика для обеспечения стабильности и качества релизов.<br /><br />Основные задачи:</p> <ul> <li> <p>Проведение функционального и регрессионного тестирования веб-приложений и мобильных решений</p> </li> <li> <p>Составление тест-кейсов и чек-листов</p> </li> <li> <p>Поиск, описание и верификация багов в системе трекинга (Jira, YouTrack и др.)</p> </li> <li> <p>Взаимодействие с разработчиками, аналитиками и менеджерами</p> </li> <li> <p>Участие в планировании и оценке задач</p> </li> <li> <p>Поддержание тестовой документации в актуальном состоянии</p> </li> <li> <p>Проверка совместимости продукта на разных устройствах и браузерах</p> </li> </ul> <p>Требования:</p> <ul> <li> <p>Знание теории тестирования, понимание SDLC и STLC</p> </li> <li> <p>Навыки работы с Postman, Swagger, DevTools</p> </li> <li> <p>Опыт работы с баг-трекинговыми системами</p> </li> <li> <p>Внимательность к деталям и аналитический склад ума</p> </li> <li> <p>Понимание клиент-серверной архитектуры</p> </li> </ul> <p>Будет плюсом:</p> <ul> <li> <p>Опыт тестирования мобильных приложений (iOS, Android)</p> </li> <li> <p>Навыки API-тестирования</p> </li> <li> <p>Опыт автоматизации (например, на Python, Java, JS — даже базовый)</p> </li> <li> <p>Владение SQL на уровне написания простых запросов</p> </li> <li> <p>Знание английского языка на уровне чтения документации</p> </li> </ul> <p>Условия:</p> <ul> <li> <p>Удалённая работа</p> </li> <li> <p>Гибкий график (важно наличие на daily и в течение дня по спринтам)</p> </li> <li> <p>Дружная и опытная команда</p> </li> <li> <p>Заработная плата в долларах/тенге/рублях — по договорённости</p> </li> <li> <p>Продукт с реальной аудиторией и быстрыми релизами</p> </li> <li> <p>Возможность профессионального роста и перехода в автоматизацию</p> </li> </ul>",QA,Частная компания Python RPA Ltd.,2025-12-04T12:25:32+0300,https://hh.ru/vacancy/128427132
